betweenness,word,index
11989.4184607,en,4327
11984.2247048,inadequate,4328
11982.641099,basylous,4329
11976.6286393,departure,4330
11961.2477079,driven,4331
11960.7533278,everlasting,4332
11947.8214943,absorption,4333
11941.3142456,sagacity,4334
11938.3321635,transcript,4335
11927.4619841,cyst,4336
11920.240715,heave,4337
11914.3747704,reveal,4338
11909.8700711,relationship,4339
11898.5169486,antelope,4340
11898.0153555,exacting,4341
11889.027558,alloy,4342
11884.6686183,tenure,4343
11881.5870076,infancy,4344
11873.7558554,poll,4345
11869.248619,patience,4346
11868.7904868,toilsome,4347
11865.5117172,turntable,4348
11846.8311005,doze,4349
11833.6471829,fraud,4350
11832.7958177,contributory,4351
11830.3688504,tension,4352
11825.7992415,brook,4353
11807.3192248,boring,4354
11807.0054787,fixture,4355
11796.5920015,shaggy,4356
11788.9785038,breasting,4357
11784.6579542,loss,4358
11781.7765486,uropygium,4359
11763.9846069,shift,4360
11760.7555944,constantly,4361
11745.1162577,pull,4362
11744.7766679,softness,4363
11743.4667332,lopping,4364
11736.6453612,customary,4365
11726.2824969,stipulation,4366
11724.3990621,tailed,4367
11723.1123563,noticeable,4368
11718.3439998,overboard,4369
11708.9494921,pulverize,4370
11708.9494921,buck,4371
11708.7060619,molest,4372
11707.4150805,stonework,4373
11703.0168657,pigeon,4374
11702.9982974,cursorily,4375
11699.9648261,fetch,4376
11690.7403856,clergyman,4377
11675.9734707,vane,4378
11666.7058826,wren,4379
11661.6737884,chalk,4380
11653.897139,tannic,4381
11644.5827755,disk,4382
11637.1291501,included,4383
11607.3152692,wheatear,4384
11607.0433981,lepidolite,4385
11588.7813197,hurry,4386
11588.4098961,intercession,4387
11575.675561,similar,4388
11569.8877044,prescience,4389
11568.212544,mount,4390
11567.9379015,linnet,4391
11558.2827045,swingle,4392
11544.1809309,ethane,4393
11519.010641,reproduction,4394
11511.9478558,gospel,4395
11506.3300964,copperas,4396
11504.912603,maul,4397
11504.0211841,infallibility,4398
11501.8238061,mooring,4399
11500.8729867,pintail,4400
11499.1687356,stayed,4401
11491.4238307,sinful,4402
11484.6648912,frisket,4403
11483.7661019,monoxide,4404
11472.6652254,newt,4405
11466.2523755,safely,4406
11449.3390161,itch,4407
11441.627445,coax,4408
11435.3925854,slaty,4409
11431.034543,hoist,4410
11431.034543,sway,4411
11430.7698709,adult,4412
11420.9854639,pulpit,4413
11419.9666414,gay,4414
11405.0416132,targe,4415
11403.9668229,monad,4416
11393.4812491,dock,4417
11388.7875124,servitude,4418
11385.9311759,demolish,4419
11379.0734916,paging,4420
11375.8716507,loyalty,4421
11362.4616929,agoing,4422
11359.8959841,pan,4423
11356.6081402,stripe,4424
11351.7685279,spheroidal,4425
11345.5995695,quarrelsome,4426
11337.9961423,ran,4427
11334.9207399,cockchafer,4428
11329.5886689,footstalk,4429
11303.3160909,lucern,4430
11291.4546066,spur,4431
11290.5235044,able,4432
11285.5012845,complication,4433
11273.3571236,herbalist,4434
11265.8026308,indol,4435
11261.5467881,exacerbation,4436
11254.241377,chevron,4437
11238.962667,sheaf,4438
11238.962667,sheave,4439
11236.0745265,hibernate,4440
11234.4010149,sat,4441
11197.914998,incident,4442
11197.6237197,donor,4443
11181.1640457,basal,4444
11174.7475056,molasses,4445
11172.6858667,decide,4446
11160.650381,swing,4447
11151.2201545,oleoresin,4448
11149.2880114,dunce,4449
11144.642957,stack,4450
11143.8706127,wrangle,4451
11128.8065252,locus,4452
11122.3013403,resist,4453
11094.932681,peach,4454
11088.2100706,inseparably,4455
11085.3232288,comrade,4456
11079.0741703,collar,4457
11079.0277289,damson,4458
11073.4761241,deliverance,4459
11060.8878849,chloric,4460
11049.1149438,magnitude,4461
11045.2604663,circumstance,4462
11042.7970865,kevel,4463
11014.9599456,crest,4464
11009.0216996,vertigo,4465
10998.6087837,jacket,4466
10976.9959132,wicker,4467
10970.4193872,topmost,4468
10968.6714543,abhorrence,4469
10947.6170921,rachis,4470
10945.0660507,speedily,4471
10940.6000047,compound,4472
10935.5934612,algebra,4473
10930.3482685,rash,4474
10928.2875691,interfere,4475
10925.6361061,unequal,4476
10918.5047313,bruise,4477
10915.5219344,recapitulation,4478
10913.6372337,homogeneous,4479
10909.4425797,boast,4480
10909.2029548,coward,4481
10904.4993322,mo,4482
10903.9694051,inefficacy,4483
10899.9852323,mare,4484
10897.2055494,connubial,4485
10888.6948184,repute,4486
10887.5405287,stamen,4487
10884.2924372,colicroot,4488
10883.1523411,elope,4489
10877.0986763,thinly,4490
10862.832344,mole,4491
10859.1965725,beg,4492
10855.2814266,minutely,4493
10844.3781474,compendium,4494
10843.6332817,lung,4495
10818.2793921,animated,4496
10815.0943313,scattered,4497
10814.7639157,silicon,4498
10810.5320281,scoop,4499
10807.0537122,discrepant,4500
10796.9948338,butyric,4501
10784.8668157,triple,4502
10779.9106043,heedless,4503
10779.7633447,tome,4504
10779.1891613,ordinarily,4505
10778.8495767,visiting,4506
10775.9179724,pushing,4507
10775.1161482,permeation,4508
10774.3485142,shrink,4509
10773.7478037,dove,4510
10770.5246194,gill,4511
10766.2502179,buff,4512
10759.3799087,imperfect,4513
10756.9376315,tribute,4514
10752.7849922,urine,4515
10749.5761365,millet,4516
10749.5236349,longicorn,4517
10744.5225727,countervail,4518
10737.8840609,imperator,4519
10736.9178486,fiddler,4520
10730.1401148,cranium,4521
10728.713964,subsidiary,4522
10720.6314797,previously,4523
10720.6314797,antecedently,4524
10717.7837605,sauce,4525
10701.5336187,clammy,4526
10699.8619667,laudable,4527
10698.3486296,partisanship,4528
10694.980194,bulbous,4529
10691.9090606,debility,4530
10691.7088214,pendulum,4531
10689.7108875,warmth,4532
10682.5124326,erection,4533
10678.1224438,linen,4534
10676.6719926,inflect,4535
10672.6385208,tegmen,4536
10667.6631087,goosefoot,4537
10663.899635,raceme,4538
10663.5283784,pile,4539
10663.1552023,representative,4540
10655.7163518,indifferency,4541
10654.728873,ascendant,4542
10654.0205141,woodpecker,4543
10647.1157705,goatlike,4544
10645.2243498,folding,4545
10634.670115,concert,4546
10633.6465407,delirium,4547
10629.3476131,farther,4548
10624.4708431,slug,4549
10622.4253688,averseness,4550
10611.9687078,apex,4551
10596.0009724,presentation,4552
10595.9398608,commendatory,4553
10595.586665,ora,4554
10595.2074922,ulceration,4555
10594.3460869,crimp,4556
10575.8082058,serial,4557
10569.1500557,confiscate,4558
10564.7721544,affright,4559
10563.2160238,aline,4560
10559.0852523,nonvocal,4561
10558.9571619,miracle,4562
10554.3733368,ring,4563
10553.9494347,magisterial,4564
10547.2946183,aperture,4565
10543.3012353,comparable,4566
10535.7344971,brow,4567
10532.815515,royal,4568
10530.6116218,path,4569
10528.7667987,conjunction,4570
10516.5720542,congregation,4571
10514.848122,ursula,4572
10508.4612496,ringworm,4573
10507.955662,needs,4574
10501.9640143,vesting,4575
10494.1305531,foam,4576
10490.9781267,elopement,4577
10490.6059763,insanity,4578
10484.5639797,nuptial,4579
10477.7506594,intercourse,4580
10473.5238778,optically,4581
10465.9881888,commiserate,4582
10463.3657895,gad,4583
10462.3391103,deuce,4584
10456.9278797,scant,4585
10447.7990611,extraordinary,4586
10438.7866121,inconsequent,4587
10438.3332607,monobasic,4588
10427.8080959,orcein,4589
10411.7851365,dissatisfaction,4590
10409.612184,magistery,4591
10402.8823982,circus,4592
10402.8823982,faction,4593
10401.3957632,godlike,4594
10399.3517606,degenerate,4595
10394.3847152,buffalo,4596
10393.6293598,trouble,4597
10388.140287,prepense,4598
10381.5758892,comeliness,4599
10375.876054,concentrically,4600
10360.6188528,stylobate,4601
10356.2048739,plastic,4602
10354.6605396,liturgy,4603
10340.3090013,courtlike,4604
10338.370033,exogen,4605
10333.653877,sheldrake,4606
10323.691038,warmly,4607
10319.0587029,earthenware,4608
10309.1580569,impale,4609
10305.5898695,hornbill,4610
10294.5421315,ply,4611
10264.6786906,rectification,4612
10256.6246343,calmness,4613
10243.1746209,horizontally,4614
10236.802677,oviparous,4615
10233.0125389,helpful,4616
10223.6494224,bald,4617
10222.8647279,venturesome,4618
10215.4450597,alternately,4619
10214.4093485,tadpole,4620
10211.9035538,stealer,4621
10209.8392711,kitchen,4622
10207.279243,beef,4623
10202.0505193,adjoining,4624
10200.4552028,festal,4625
10197.1729805,countercheck,4626
10195.4770321,columnar,4627
10191.0666382,blockish,4628
10186.9523887,bent,4629
10186.1764441,dilatoriness,4630
10180.8882659,apparel,4631
10175.2273163,alluvium,4632
10166.8482792,foremost,4633
10165.201761,highway,4634
10155.9460666,rectangular,4635
10152.3284223,barber,4636
10150.3951608,perfection,4637
10147.605692,essentially,4638
10144.0639869,captive,4639
10144.0639869,captivate,4640
10138.8841951,dateless,4641
10137.299884,riding,4642
10134.8299482,took,4643
10122.6067171,schooner,4644
10120.3179317,assume,4645
10119.5306973,stiffness,4646
10112.4872916,girl,4647
10112.3088734,enjoy,4648
10111.5264307,cove,4649
10103.3723909,inelegantly,4650
10099.305003,voluntarily,4651
10099.1476377,polarization,4652
10094.6324807,necked,4653
10094.2283321,solve,4654
10089.2700136,arrant,4655
10088.0067293,harvest,4656
10084.188064,easy,4657
10083.0338584,sorrel,4658
10081.3828672,toe,4659
10077.6200367,instant,4660
10075.6161819,sweeper,4661
10074.1279796,twofold,4662
10064.6843981,leverage,4663
10044.2361472,corncrake,4664
10029.5313118,indehiscent,4665
10028.032503,amethyst,4666
10021.7740282,moor,4667
10015.0189489,mammiform,4668
10013.9798732,unship,4669
10009.1537236,addition,4670
9993.38423536,carp,4671
9987.2187287,attic,4672
9986.93096993,ritual,4673
9983.70910175,foundation,4674
9980.71415929,city,4675
9965.13202531,interment,4676
9964.69265928,embrace,4677
9963.53446908,remorseless,4678
9952.48227685,whorl,4679
9947.63577968,article,4680
9936.88195689,clash,4681
9933.81869948,diaphragm,4682
9929.46703438,afraid,4683
9926.13576624,invigorate,4684
9926.13576624,vigor,4685
9921.37695875,conjoint,4686
9918.19522331,shy,4687
9911.66207478,mormon,4688
9906.69391868,parentage,4689
9905.19633814,ferrule,4690
9904.14824971,comfortable,4691
9903.69010658,polygon,4692
9901.83303745,sprightly,4693
9897.3321041,necessitarianism,4694
9895.59124472,ingesta,4695
9895.44559126,exciting,4696
9889.33868912,lipoma,4697
9887.37195117,mature,4698
9884.23694167,intellect,4699
9882.51072777,vapor,4700
9880.25724146,swoon,4701
9875.91504088,comprehensive,4702
9873.86581787,impeachment,4703
9869.13777081,teething,4704
9863.12920153,ray,4705
9862.72717378,disparage,4706
9855.72979994,aright,4707
9847.68501287,niccolite,4708
9846.26740794,bantam,4709
9834.22367194,ebb,4710
9834.22322255,deliberative,4711
9832.64963828,trying,4712
9832.32973067,pore,4713
9830.10889393,profession,4714
9828.1027704,keenness,4715
9821.08158591,derivative,4716
9819.32236915,repine,4717
9813.84509305,apt,4718
9810.31367252,pansy,4719
9808.9790109,clockwork,4720
9807.71699885,tedium,4721
9793.5285052,specify,4722
9786.24897781,knightly,4723
9785.94050717,loom,4724
9779.87835918,shaddock,4725
9776.78232344,blinding,4726
9768.32977337,incipient,4727
9765.90605709,elevated,4728
9757.35147011,auricle,4729
9750.78654116,sharpshooter,4730
9750.78654116,jager,4731
9749.17201398,lava,4732
9746.79151901,muscovite,4733
9746.12677927,jointly,4734
9744.8279713,hap,4735
9742.04005853,scene,4736
9737.24034818,moss,4737
9735.85534191,broach,4738
9731.43566208,shagbark,4739
9730.76511912,gaudy,4740
9728.84822347,remission,4741
9727.41273734,permeable,4742
9723.07486617,velvety,4743
9717.95915184,occult,4744
9714.22560833,siluroid,4745
9703.57469261,imago,4746
9703.42319496,alder,4747
9695.7557784,ignite,4748
9693.81055237,invalid,4749
9687.92307082,leucin,4750
9686.3933079,incidence,4751
9674.18104284,unhallowed,4752
9674.18104284,unholy,4753
9673.78399267,flatfish,4754
9662.50922953,genitive,4755
9661.93219087,proteid,4756
9661.56063948,amylolytic,4757
9647.31852453,weaver,4758
9642.86420716,amass,4759
9632.65521851,reveille,4760
9632.51837946,hyperbola,4761
9627.61163033,ab,4762
9625.88559336,undulation,4763
9616.08963256,outbuilding,4764
9614.55529051,degradation,4765
9610.28378024,prostrate,4766
9608.51521614,rhyme,4767
9604.25353087,defend,4768
9602.8268231,molybdic,4769
9601.48588034,piercing,4770
9601.33923829,confirm,4771
9594.4666008,harry,4772
9585.87413608,diastase,4773
9585.48325234,dome,4774
9585.4182657,diminish,4775
9580.28869959,unstable,4776
9577.13445199,tug,4777
9570.75688722,orby,4778
9561.80849656,asthma,4779
9560.25309543,deflection,4780
9557.80258792,fell,4781
9551.85817365,arena,4782
9550.95205625,prank,4783
9545.05095919,irritation,4784
9539.81632144,northward,4785
9536.91717524,corm,4786
9536.70463762,dissolve,4787
9535.39360887,treble,4788
9535.39360887,triply,4789
9534.57018787,butting,4790
9534.36267669,spinel,4791
9530.60920343,predestination,4792
9525.30345847,satirist,4793
9525.30345847,girder,4794
9524.76175949,jamb,4795
9524.11280398,drunk,4796
9522.85851946,theatrical,4797
9520.30530079,marbled,4798
9518.9664186,unfailing,4799
9517.84924216,ludicrous,4800
9508.16527935,carack,4801
9506.17034729,squash,4802
9504.44522279,carbolic,4803
9503.62533653,hallux,4804
9495.67177534,intensive,4805
9493.81789496,instance,4806
9492.83918139,validity,4807
9485.3295623,basket,4808
9476.89819844,cuckoo,4809
9476.6975677,fibrous,4810
9471.11319963,drab,4811
9468.26867871,assuring,4812
9468.21440782,neckerchief,4813
9465.70290413,zirconium,4814
9464.37937575,sear,4815
9454.91295069,circulate,4816
9452.69803531,elephant,4817
9449.15661753,siesta,4818
9439.48065922,cordage,4819
9438.76295048,assurance,4820
9437.6137715,visit,4821
9435.55456365,scar,4822
9433.74634803,sudden,4823
9428.99390729,terrace,4824
9427.64598687,pair,4825
9417.67913603,canoe,4826
9410.50257818,incorporated,4827
9409.0809012,malevolence,4828
9399.32156796,magistrate,4829
9396.88885283,exemption,4830
9394.44150839,principally,4831
9386.60105701,intentness,4832
9383.32849716,dishearten,4833
9380.67973529,silence,4834
9376.99008716,steapsin,4835
9375.02369307,testament,4836
9374.55046564,dissoluteness,4837
9374.45028758,fancied,4838
9371.82149732,agonize,4839
9369.21673747,penny,4840
9363.53518374,assumption,4841
9361.99952783,tempest,4842
9357.5993779,eucharist,4843
9345.22497182,believer,4844
9340.6899878,buttons,4845
9338.1652854,branchial,4846
9332.55492395,shore,4847
9330.96404753,wed,4848
9329.28733064,helminth,4849
9301.14368127,roebuck,4850
9297.34708353,accumulation,4851
9296.55636843,aroma,4852
9296.31214974,imputation,4853
9292.07497108,lawyer,4854
9289.72745239,nutritious,4855
9281.36040643,shrill,4856
9278.67048914,providence,4857
9277.77478093,tawdry,4858
9276.39397377,auditory,4859
9272.40595171,compartment,4860
9268.26946499,sportive,4861
9265.48213998,genuine,4862
9260.53967735,pudding,4863
9259.8978956,homology,4864
9255.65088803,ephod,4865
9254.68950628,rambler,4866
9245.57351065,incorrectness,4867
9245.07730949,curly,4868
9243.61555572,sanitary,4869
9242.65943381,dehiscent,4870
9238.43934246,functional,4871
9238.16108395,consideration,4872
9233.14551668,palate,4873
9231.94425161,chest,4874
9226.6576256,alliance,4875
9226.36385217,designate,4876
9225.03390205,adjectively,4877
9224.75856423,similarity,4878
9221.09220919,shellfish,4879
9221.09126151,dishonestly,4880
9217.28056768,funereal,4881
9217.28056768,obsequious,4882
9214.81791574,loosely,4883
9209.63341508,dispose,4884
9209.59802293,coke,4885
9206.57029756,whelp,4886
9198.13101919,gleesome,4887
9193.78875558,buffy,4888
9180.22613923,crested,4889
9180.20734938,savage,4890
9178.05151236,selfish,4891
9176.81270391,shriek,4892
9169.28277283,demulcent,4893
9165.93131088,meerschaum,4894
9163.98903468,stuffing,4895
9162.75726662,blushing,4896
9157.60120687,boracite,4897
9155.30936369,backslide,4898
9148.26236556,tomato,4899
9146.62629998,bond,4900
9145.07058704,substitute,4901
9143.55866232,aconite,4902
9143.26425232,snatch,4903
9140.34276188,compassion,4904
9128.71161008,immeasurable,4905
9128.16530174,declaratory,4906
9127.83276419,hydrant,4907
9120.46773335,meter,4908
9119.18968928,bewail,4909
9118.52201314,hern,4910
9118.42367021,anus,4911
9113.56221867,sacerdotal,4912
9113.39080838,obtuse,4913
9110.7158568,taurine,4914
9108.65915374,maltose,4915
9104.49416873,glycocoll,4916
9096.44033984,demon,4917
9095.11609797,exceedingly,4918
9086.87349683,designing,4919
9086.87349683,scheming,4920
9075.1808106,mainly,4921
9069.19348963,cottage,4922
9065.06721525,cutaneous,4923
9062.34339491,upside,4924
9061.97689532,cloister,4925
9044.72956528,stalked,4926
9042.44477458,enforce,4927
9033.6292109,burdensome,4928
9029.41934835,univalent,4929
9028.61994447,remit,4930
9027.66317171,buttery,4931
9024.83224477,bishopric,4932
9024.48215813,grew,4933
9008.5707512,osseous,4934
9007.89984313,mattowacca,4935
9007.11063915,invert,4936
9006.69487593,combing,4937
8995.72714811,disapprobation,4938
8995.48224359,carucate,4939
8995.48224359,carve,4940
8995.14417668,gridiron,4941
8979.27590032,perforate,4942
8979.27590032,pervious,4943
8978.97230242,dub,4944
8976.93517627,cowardly,4945
8955.82086507,turtle,4946
8955.82086507,turtledove,4947
8950.8611349,infamy,4948
8949.34222171,despicable,4949
8948.85489863,macauco,4950
8948.03585033,molybdenite,4951
8947.05480661,brand,4952
8943.56528177,grizzled,4953
8936.37662367,gang,4954
8920.27652767,copulate,4955
8917.74027111,handling,4956
8912.14120658,ravenous,4957
8910.96479594,compasses,4958
8904.031545,suction,4959
8901.8838397,butterfish,4960
8900.74624231,refracted,4961
8892.74353037,buddle,4962
8886.08352902,soldering,4963
8878.91022057,contributor,4964
8874.42302254,euclase,4965
8870.5058344,spencer,4966
8852.63030605,gage,4967
8849.52163255,bacterium,4968
8849.52163255,bacillus,4969
8848.27944747,tibial,4970
8847.5625944,unerringly,4971
8846.46678068,cultivator,4972
8845.1392939,corporate,4973
8845.1392939,incorporate,4974
8841.53967597,indistinctly,4975
8834.65179922,llama,4976
8833.04767742,ceaseless,4977
8830.03490103,mortmain,4978
8827.74877001,verbose,4979
8821.27215265,dulcite,4980
8820.05827678,eland,4981
8811.43556924,lunette,4982
8807.62897343,clangor,4983
8794.7853214,touchdown,4984
8791.99419343,morn,4985
8791.05997436,cochlea,4986
8789.61905737,nib,4987
8785.97826796,disengaged,4988
8783.01584625,deafen,4989
8783.01584625,deaf,4990
8779.77371487,edict,4991
8768.50678177,treachery,4992
8766.5799082,shearwater,4993
8766.5799082,crew,4994
8753.87790434,crow,4995
8751.27826589,yoke,4996
8750.41295514,alizarin,4997
8747.82035863,gorge,4998
8738.6162623,thicket,4999
8738.33185383,homogenous,5000
8725.50364361,imposture,5001
8723.64157018,underlayer,5002
8721.70306586,umbellet,5003
8718.04965355,copyist,5004
8718.04965355,transcriber,5005
8710.70782462,syncope,5006
8693.03586433,slide,5007
8692.78359052,chemist,5008
8689.03909115,bloodwort,5009
8683.77032276,audible,5010
8683.29293969,privily,5011
8681.72750737,dapple,5012
8677.87313503,controvert,5013
8676.46499631,abaft,5014
8676.03625428,adductor,5015
8675.04452695,sublimation,5016
8673.77720055,conviction,5017
8672.72287817,fricative,5018
8671.1302966,heterodoxy,5019
8668.83779662,lavender,5020
8665.05103798,veneration,5021
8650.35538617,vivacity,5022
8647.48126065,erysipelas,5023
8645.50361859,escarp,5024
8631.74822437,chiromancy,5025
8624.66064442,semitone,5026
8622.53426293,splendidly,5027
8619.09654594,congeal,5028
8619.08921164,rumor,5029
8616.83058595,reprehension,5030
8614.54658472,datolite,5031
8612.92831332,fixure,5032
8610.44658902,redroot,5033
8606.09483871,stirrup,5034
8606.05704875,conveyancing,5035
8600.11499854,consequently,5036
8596.71992409,incompleteness,5037
8596.00272049,compensate,5038
8593.88772365,informed,5039
8593.72742387,broadbill,5040
8586.59963414,defender,5041
8582.15180354,statehouse,5042
8576.70889058,pendulous,5043
8576.66507302,ambiguity,5044
8576.66507302,certainty,5045
8575.89751009,pail,5046
8571.30583422,lamb,5047
8563.88865869,couchant,5048
8562.09757236,impure,5049
8561.24089474,snail,5050
8559.9229091,supporter,5051
8554.74491174,reformatory,5052
8551.79048659,coronal,5053
8551.55764345,epispastic,5054
8551.53825859,manifoldness,5055
8545.20730723,anxiety,5056
8542.54881455,infirm,5057
8537.39129235,undulated,5058
8536.24451987,imposing,5059
8533.89606399,catcher,5060
8533.19124523,variableness,5061
8531.58570829,helix,5062
8531.00008968,sauciness,5063
8527.54762238,bleak,5064
8525.91746238,galloping,5065
8523.33260728,generate,5066
8522.62034307,tincture,5067
8522.62034307,armory,5068
8522.5745776,allay,5069
8519.29164166,shedding,5070
8516.7087837,pinion,5071
8515.46865243,saving,5072
8510.94214597,complaisant,5073
8505.14623716,noncondensible,5074
8503.61104904,accompaniment,5075
8502.42632429,abyss,5076
8502.23635478,mentally,5077
8498.14634651,merriment,5078
8496.08200063,carrot,5079
8492.21758245,steelyard,5080
8485.83948048,reverberation,5081
8485.83948048,reverberatory,5082
8483.4610995,elaborate,5083
8483.00853189,rhodium,5084
8478.99094341,glow,5085
8478.86117517,itinerant,5086
8474.37753508,ascendency,5087
8473.36075713,inguen,5088
8473.36075713,groin,5089
8473.04182029,wavy,5090
8471.70978707,havoc,5091
8468.21138065,scow,5092
8456.91879575,maneless,5093
8454.24623007,intrepid,5094
8453.34756989,fastidious,5095
8453.34756989,overnice,5096
8453.01828035,obliquely,5097
8451.62172861,albuminate,5098
8446.5932502,decreasing,5099
8445.94850375,breasted,5100
8445.69618976,depress,5101
8445.19937388,shareholder,5102
8444.41667078,vestment,5103
8443.20607064,twill,5104
8442.42736521,lunatic,5105
8442.42736521,madman,5106
8440.35083984,subkingdom,5107
8440.35083984,articulate,5108
8434.23155068,infantry,5109
8433.25573971,weak,5110
8429.65533584,merrily,5111
8426.13564922,insure,5112
8424.14745689,bedbug,5113
8424.14745689,chinch,5114
8420.96458592,dibasic,5115
8410.29580147,datum,5116
8409.25079671,semibreve,5117
8397.52611603,mousseline,5118
8397.38148023,stoat,5119
8395.64766998,resplendent,5120
8393.53550339,arbitress,5121
8389.68283466,filiety,5122
8388.84390671,antiseptic,5123
8384.67600964,buckler,5124
8384.47995809,ate,5125
8384.47995809,preterit,5126
8383.77380494,leaflet,5127
8382.04466854,comparatively,5128
8381.69211436,bead,5129
8381.59613918,bandage,5130
8373.23571197,quadrangle,5131
8370.7500626,amateur,5132
8369.12425599,chromic,5133
8364.09104845,bounding,5134
8364.02355126,excruciating,5135
8361.33562451,coparcenary,5136
8351.98458109,composite,5137
8350.95609529,acrylic,5138
8349.4145945,diopside,5139
8346.19199645,violin,5140
8345.90248969,cabbage,5141
8344.39357814,glowlamp,5142
8342.01667894,regularity,5143
8337.75702305,beseech,5144
8337.65451553,anew,5145
8334.55115743,springtime,5146
8333.4741721,punctured,5147
8328.29023804,cantharides,5148
8328.29023804,cantharis,5149
8328.18205708,humming,5150
8324.47711591,ago,5151
8323.83266131,boots,5152
8322.95614338,stored,5153
8317.34974253,pillar,5154
8315.92130985,anfractuous,5155
8315.05020106,bury,5156
8314.07999934,olefiant,5157
8313.91659523,castor,5158
8313.70301909,euphrasy,5159
8307.65576775,eyetooth,5160
8306.80279729,gorgeous,5161
8306.80279729,midsummer,5162
8306.60962413,birch,5163
8306.60962413,birchen,5164
8301.34639022,goad,5165
8299.90915042,prepotency,5166
8299.90915042,prepotent,5167
8299.4246376,lithic,5168
8297.16863906,sere,5169
8294.94776362,procreate,5170
8292.41583144,gloss,5171
8289.88217724,ethylidene,5172
8284.91896269,brothel,5173
8282.77566831,mansion,5174
8281.00748673,troupial,5175
8280.47315895,nitrosyl,5176
8280.47315895,nitrosylic,5177
8277.80626626,sub,5178
8275.90791195,estimate,5179
8273.35586442,fence,5180
8272.7859064,exulting,5181
8272.30382174,sow,5182
8272.30382174,sew,5183
8272.27610551,cockroach,5184
8270.83799022,bulge,5185
8269.39692125,avidity,5186
8268.55815788,hackee,5187
8265.86091434,eliminate,5188
8265.86091434,exterminate,5189
8263.51547369,bromyrite,5190
8251.47362287,slightingly,5191
8248.38344854,convulsionary,5192
8248.27893463,birthright,5193
8247.0001884,esculent,5194
8242.33012798,oxalis,5195
8240.04222253,posset,5196
8239.28569517,enticing,5197
8239.28569517,alluring,5198
8239.23577839,lamenting,5199
8239.23577839,sighing,5200
8235.32947567,pyroborate,5201
8233.02027972,gavial,5202
8232.53776224,unslacked,5203
8231.93505449,wrought,5204
8227.38376623,sadiron,5205
8224.0,lordliness,5206
8224.0,countless,5207
8224.0,venereal,5208
8224.0,lordly,5209
8223.0206087,lunar,5210
8191.86531395,barometer,5211
8191.11328812,exalted,5212
8187.6770248,risky,5213
8185.85409216,whirl,5214
8174.92031322,eulogy,5215
8174.06060899,fourteen,5216
8162.53930226,profound,5217
8148.88632443,clean,5218
8130.768001,sinner,5219
8118.08845046,vertically,5220
8107.47825355,tar,5221
8100.46569848,ignorant,5222
8094.66726488,superlative,5223
8079.74264642,skipjack,5224
8073.7398243,attitude,5225
8072.35434245,devoted,5226
8068.00743753,rattan,5227
8058.95431252,honeysuckle,5228
8045.40701455,rover,5229
8044.54863013,taint,5230
8040.97212705,vehicle,5231
8040.84082309,tympanic,5232
8035.06446029,expect,5233
8034.69588196,constituent,5234
8033.60196242,knowing,5235
8014.32278547,lye,5236
8011.90037499,curing,5237
8011.03419778,intently,5238
8002.0647581,intestine,5239
8001.40652168,captain,5240
8000.87436409,plaited,5241
7995.23461482,ample,5242
7994.3813689,blister,5243
7976.07559927,nettle,5244
7974.83042351,obedient,5245
7967.90967043,pistillate,5246
7965.32019742,grinding,5247
7928.82694011,apparition,5248
7921.2850494,quantitative,5249
7915.68515008,deposit,5250
7887.24562306,spoon,5251
7883.04713189,corrode,5252
7873.32574425,marigold,5253
7841.40313077,strengthening,5254
7832.54190872,polished,5255
7831.22465735,sandpiper,5256
7821.78176484,lamp,5257
7815.92365215,stockade,5258
7814.99618965,drilling,5259
7803.50507535,capillary,5260
7792.31258353,glacier,5261
7786.85402811,slumber,5262
7777.69114172,hyena,5263
7764.55347812,murmur,5264
7762.71326408,gangue,5265
7737.73299412,plot,5266
7734.22320222,fertilization,5267
7734.19196702,invest,5268
7720.9422051,pernicious,5269
7715.22602775,linear,5270
7704.12604158,ruling,5271
7685.23639491,mullet,5272
7671.66594379,voiceless,5273
7643.19329291,antimony,5274
7634.59443731,week,5275
7633.59265878,alate,5276
7627.32740229,plus,5277
7623.96824834,kerosene,5278
7612.07762991,abnormal,5279
7604.3485084,outlive,5280
7589.74451366,gaff,5281
7586.95950851,arches,5282
7573.08019921,mischief,5283
7567.59389513,disseminated,5284
7564.22239193,degrade,5285
7562.95345882,whey,5286
7559.19234413,etymological,5287
7547.70987139,lantern,5288
7539.38018712,presswork,5289
7537.98506871,intricate,5290
7537.55341371,domination,5291
7530.91604049,-ing,5292
7518.28421387,kelp,5293
7518.27106315,stool,5294
7512.2810564,patent,5295
7497.41970096,pressing,5296
7496.20361985,shut,5297
7488.44654861,instrumental,5298
7477.11940093,dace,5299
7468.54649022,flow,5300
7464.1618635,aphlogistic,5301
7463.53709093,progenitor,5302
7458.47138922,proportionate,5303
7455.56615803,custom,5304
7448.8337957,intenseness,5305
7434.35010038,twelfth,5306
7429.97682132,strand,5307
7429.18005919,propound,5308
7423.20878188,equipotential,5309
7417.96747696,eighth,5310
7408.46449563,burden,5311
7400.85927812,hut,5312
7379.53701116,eatable,5313
7358.72883822,displeasing,5314
7357.7591681,fore,5315
7355.56523704,traffic,5316
7352.94371867,agree,5317
7343.77080662,cochineal,5318
7328.19579477,sidewalk,5319
7325.36902378,hue,5320
7321.94297824,tetragon,5321
7315.90780348,accompany,5322
